calendar_consistent,case_id,cleaned_output,delta_seconds,error,error_subtype,error_type,estimated_cost_usd,extraction_clean,format,format_compliance,gold_choice,gold_formatted,input_tokens,latency_ms,model,model_cell,options,output_tokens,parse_mode,provider_model,raw_output,reasoning_mode,reasoning_tokens,selected_choice,selected_option_content,semantic_correct,strict_correct,syntactic_valid,task_id,task_type,timestamp,warnings
,mc_015__natural_language,D,,,,,0.00012771,True,natural_language,1.0,D,"Monday, February 8, 2027 at 8:50 PM CST",252,2098,google/gemini-3-flash-preview,small_reasoning,"{""A"": ""Monday, February 8, 2027 at 8:50 AM CST"", ""B"": ""Tuesday, February 8, 2027 at 8:50 PM CST"", ""C"": ""Tuesday, February 9, 2027 at 8:50 PM CST"", ""D"": ""Monday, February 8, 2027 at 8:50 PM CST""}",1,choice_letter,google/gemini-3-flash-preview-20251217,D,reasoning,0,D,"Monday, February 8, 2027 at 8:50 PM CST",True,True,True,mc_015,multiple_choice_validation,2026-03-14T17:55:29.939280Z,
,temporal_arith_003__unix_epoch,1743301800,0.0,,,,9.801e-05,True,unix_epoch,1.0,,1743301800,138,2505,google/gemini-3-flash-preview,small_reasoning,{},10,strict,google/gemini-3-flash-preview-20251217,1743301800,reasoning,0,,,True,True,True,temporal_arith_003,temporal_arithmetic,2026-03-14T17:55:30.450769Z,
True,edge_005__rfc_2822,"Thu, 01 Jan 2026 04:00:00 +0000",0.0,,,,0.00015395,True,rfc_2822,1.0,,"Thu, 01 Jan 2026 04:00:00 +0000",161,2647,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Thu, 01 Jan 2026 04:00:00 +0000",reasoning,0,,,True,True,True,edge_005,edge_cases,2026-03-14T17:55:30.890943Z,
,multi_hop_004__rfc_3339,2030-11-28T08:15:00+09:00,0.0,,,,0.00016929,True,rfc_3339,1.0,,2030-11-28T08:15:00+09:00,192,2479,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2030-11-28T08:15:00+09:00,reasoning,0,,,True,True,True,multi_hop_004,multi_hop_reasoning,2026-03-14T17:55:31.148286Z,
,direct_gen_010__python_datetime,2025-10-31 19:15:00-05:00,0.0,,,,0.0001485,True,python_datetime,1.0,,2025-10-31 19:15:00-05:00,150,2385,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2025-10-31 19:15:00-05:00,reasoning,0,,,True,True,True,direct_gen_010,direct_generation,2026-03-14T17:55:31.325611Z,
True,temporal_arith_009__natural_language,"Friday, October 9, 2020 at 9:40 PM NZDT",0.0,,,,0.00013563,True,natural_language,1.0,,"Friday, October 9, 2020 at 9:40 PM NZDT",154,2355,google/gemini-3-flash-preview,small_reasoning,{},20,strict,google/gemini-3-flash-preview-20251217,"Friday, October 9, 2020 at 9:40 PM NZDT",reasoning,0,,,True,True,True,temporal_arith_009,temporal_arithmetic,2026-03-14T17:55:31.617500Z,
,temporal_arith_014__iso_8601,2024-03-03T19:20:00+00:00,0.0,,,,0.00015543,True,iso_8601,1.0,,2024-03-03T19:20:00+00:00,164,2380,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2024-03-03T19:20:00+00:00,reasoning,0,,,True,True,True,temporal_arith_014,temporal_arithmetic,2026-03-14T17:55:32.208072Z,
True,extract_018__natural_language,"Tuesday, June 9, 2020 at 7:10 PM Asia/Kolkata",0.0,,,,0.00018364,True,natural_language,0.6666666666666667,,"Tuesday, June 9, 2020 at 7:10 PM IST",233,2776,google/gemini-3-flash-preview,small_reasoning,{},23,strict,google/gemini-3-flash-preview-20251217,"Tuesday, June 9, 2020 at 7:10 PM Asia/Kolkata",reasoning,0,,,True,True,True,extract_018,extraction_from_passage,2026-03-14T17:55:32.313709Z,iana_timezone
,extract_029__python_datetime,2028-03-23 10:55:00+09:00,0.0,,,,0.00019255,True,python_datetime,1.0,,2028-03-23 10:55:00+09:00,239,2773,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2028-03-23 10:55:00+09:00,reasoning,0,,,True,True,True,extract_029,extraction_from_passage,2026-03-14T17:55:32.713723Z,
,mc_007__javascript_date,C,,,,,0.0001584,True,javascript_date,1.0,C,Mon Mar 02 2026 16:05:00 GMT+0530 (India Standard Time),314,2297,google/gemini-3-flash-preview,small_reasoning,"{""A"": ""Tue Mar 02 2026 16:05:00 GMT+0530 (India Standard Time)"", ""B"": ""Tue Mar 03 2026 16:05:00 GMT+0530 (India Standard Time)"", ""C"": ""Mon Mar 02 2026 16:05:00 GMT+0530 (India Standard Time)"", ""D"": ""Mon Mar 02 2026 16:05:00 GMT-0530 (India Standard Time)""}",1,choice_letter,google/gemini-3-flash-preview-20251217,C,reasoning,0,C,Mon Mar 02 2026 16:05:00 GMT+0530 (India Standard Time),True,True,True,mc_007,multiple_choice_validation,2026-03-14T17:55:32.749330Z,
False,edge_023__rfc_2822,"Mon, 01 Mar 2032 08:00:00 +0000",86400.0,,,day_of_week_error,0.00015345,True,rfc_2822,0.7741935483870968,,"Sun, 29 Feb 2032 08:00:00 +0000",160,2385,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Mon, 01 Mar 2032 08:00:00 +0000",reasoning,0,,,False,False,True,edge_023,edge_cases,2026-03-14T17:55:33.277255Z,
,multi_hop_021__unix_epoch,1876471200,0.0,,,,0.00010593,True,unix_epoch,1.0,,1876471200,154,2194,google/gemini-3-flash-preview,small_reasoning,{},10,strict,google/gemini-3-flash-preview-20251217,1876471200,reasoning,0,,,True,True,True,multi_hop_021,multi_hop_reasoning,2026-03-14T17:55:33.343243Z,
,direct_gen_004__unix_epoch,1641980100,0.0,,,,9.207e-05,True,unix_epoch,1.0,,1641980100,126,2398,google/gemini-3-flash-preview,small_reasoning,{},10,strict,google/gemini-3-flash-preview-20251217,1641980100,reasoning,0,,,True,True,True,direct_gen_004,direct_generation,2026-03-14T17:55:33.724823Z,
True,direct_gen_029__rfc_2822,"Tue, 22 Nov 2022 16:30:00 +1100",0.0,,,,0.00015048,True,rfc_2822,1.0,,"Tue, 22 Nov 2022 16:30:00 +1100",154,2337,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Tue, 22 Nov 2022 16:30:00 +1100",reasoning,0,,,True,True,True,direct_gen_029,direct_generation,2026-03-14T17:55:33.956101Z,
True,multi_hop_011__rfc_2822,"Sat, 10 Nov 2029 04:30:00 -0800",0.0,,,,0.00017226,True,rfc_2822,1.0,,"Sat, 10 Nov 2029 04:30:00 -0800",198,2230,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Sat, 10 Nov 2029 04:30:00 -0800",reasoning,0,,,True,True,True,multi_hop_011,multi_hop_reasoning,2026-03-14T17:55:34.439307Z,
,format_conv_007__python_datetime,2020-09-02 18:00:00+05:30,0.0,,,,0.00015345,True,python_datetime,1.0,,2020-09-02 18:00:00+05:30,160,2479,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2020-09-02 18:00:00+05:30,reasoning,0,,,True,True,True,format_conv_007,format_conversion,2026-03-14T17:55:34.793939Z,
,edge_009__rfc_3339,2025-03-30T04:30:00+01:00,3600.0,,,arithmetic_error,0.00015494,True,rfc_3339,0.96,,2025-03-30T03:30:00+01:00,163,2284,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2025-03-30T04:30:00+01:00,reasoning,0,,,False,False,True,edge_009,edge_cases,2026-03-14T17:55:34.999327Z,
,mc_008__iso_8601,D,,,,,0.00014899,True,iso_8601,1.0,D,2029-01-05T11:10:00-08:00,295,2119,google/gemini-3-flash-preview,small_reasoning,"{""A"": ""2029-01-05 11:10:00-08:00"", ""B"": ""2029-01-06T11:10:00-08:00"", ""C"": ""2029-01-05T11:10:00+08:00"", ""D"": ""2029-01-05T11:10:00-08:00""}",1,choice_letter,google/gemini-3-flash-preview-20251217,D,reasoning,0,D,2029-01-05T11:10:00-08:00,True,True,True,mc_008,multiple_choice_validation,2026-03-14T17:55:35.397643Z,
False,multi_hop_018__natural_language,"Wednesday, October 6, 2027 at 9:00 AM UTC",172800.0,,,day_of_week_error,0.00014504,True,natural_language,0.8157894736842105,,"Friday, October 8, 2027 at 9:00 AM UTC",179,2749,google/gemini-3-flash-preview,small_reasoning,{},19,strict,google/gemini-3-flash-preview-20251217,"Wednesday, October 6, 2027 at 9:00 AM UTC",reasoning,0,,,False,False,True,multi_hop_018,multi_hop_reasoning,2026-03-14T17:55:35.500183Z,
,mc_006__unix_epoch,D,,,,,0.00010692,True,unix_epoch,1.0,D,1614006300,210,2475,google/gemini-3-flash-preview,small_reasoning,"{""A"": ""1614006300000"", ""B"": ""1614092700"", ""C"": ""1614009900"", ""D"": ""1614006300""}",1,choice_letter,google/gemini-3-flash-preview-20251217,D,reasoning,0,D,1614006300,True,True,True,mc_006,multiple_choice_validation,2026-03-14T17:55:35.819494Z,
,format_conv_034__iso_8601,2023-11-20T15:55:00+13:00,0.0,,,,0.00015642,True,iso_8601,1.0,,2023-11-20T15:55:00+13:00,166,2329,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2023-11-20T15:55:00+13:00,reasoning,0,,,True,True,True,format_conv_034,format_conversion,2026-03-14T17:55:36.055124Z,
,mc_022__unix_epoch,A,,,wrong_choice,unknown,0.00010494,True,unix_epoch,0.0,B,1703537700,206,2325,google/gemini-3-flash-preview,small_reasoning,"{""A"": ""1703541300"", ""B"": ""1703537700"", ""C"": ""1703624100"", ""D"": ""1703537700000""}",1,choice_letter,google/gemini-3-flash-preview-20251217,A,reasoning,0,A,1703541300,False,False,True,mc_022,multiple_choice_validation,2026-03-14T17:55:36.282517Z,
,multi_hop_015__iso_8601,2029-08-09T10:30:00-07:00,0.0,,,,0.00017325,True,iso_8601,1.0,,2029-08-09T10:30:00-07:00,200,2361,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2029-08-09T10:30:00-07:00,reasoning,0,,,True,True,True,multi_hop_015,multi_hop_reasoning,2026-03-14T17:55:36.801432Z,
False,edge_023__natural_language,"Monday, March 1, 2032 at 8:00 AM UTC",86400.0,,,day_of_week_error,0.00013068,True,natural_language,0.725,,"Sunday, February 29, 2032 at 8:00 AM UTC",150,2160,google/gemini-3-flash-preview,small_reasoning,{},19,strict,google/gemini-3-flash-preview-20251217,"Monday, March 1, 2032 at 8:00 AM UTC",reasoning,0,,,False,False,True,edge_023,edge_cases,2026-03-14T17:55:36.955427Z,
,multi_hop_008__iso_8601,2025-06-08T08:15:00+09:00,0.0,,,,0.0001688,True,iso_8601,1.0,,2025-06-08T08:15:00+09:00,191,2342,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2025-06-08T08:15:00+09:00,reasoning,0,,,True,True,True,multi_hop_008,multi_hop_reasoning,2026-03-14T17:55:37.342166Z,
,extract_026__iso_8601,2020-12-07T17:40:00+00:00,0.0,,,,0.00019305,True,iso_8601,1.0,,2020-12-07T17:40:00+00:00,240,2507,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2020-12-07T17:40:00+00:00,reasoning,0,,,True,True,True,extract_026,extraction_from_passage,2026-03-14T17:55:37.905978Z,
,format_conv_021__python_datetime,2029-05-13 18:20:00+09:00,0.0,,,,0.00015395,True,python_datetime,1.0,,2029-05-13 18:20:00+09:00,161,2406,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2029-05-13 18:20:00+09:00,reasoning,0,,,True,True,True,format_conv_021,format_conversion,2026-03-14T17:55:37.907987Z,
,format_conv_016__rfc_3339,2022-04-10T14:45:00+12:00,0.0,,,,0.00015494,True,rfc_3339,1.0,,2022-04-10T14:45:00+12:00,163,2425,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2022-04-10T14:45:00+12:00,reasoning,0,,,True,True,True,format_conv_016,format_conversion,2026-03-14T17:55:38.245616Z,
,direct_gen_007__rfc_3339,2024-03-03T18:50:00+01:00,0.0,,,,0.00015147,True,rfc_3339,1.0,,2024-03-03T18:50:00+01:00,156,2481,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2024-03-03T18:50:00+01:00,reasoning,0,,,True,True,True,direct_gen_007,direct_generation,2026-03-14T17:55:38.537657Z,
,multi_hop_022__unix_epoch,1871888400,0.0,,,,0.00010989,True,unix_epoch,1.0,,1871888400,162,2104,google/gemini-3-flash-preview,small_reasoning,{},10,strict,google/gemini-3-flash-preview-20251217,1871888400,reasoning,0,,,True,True,True,multi_hop_022,multi_hop_reasoning,2026-03-14T17:55:38.906627Z,
True,multi_hop_008__javascript_date,Sun Jun 08 2025 08:15:00 GMT+0900 (Japan Standard Time),0.0,,,,0.00018463,True,javascript_date,1.0,,Sun Jun 08 2025 08:15:00 GMT+0900 (Japan Standard Time),193,2624,google/gemini-3-flash-preview,small_reasoning,{},30,strict,google/gemini-3-flash-preview-20251217,Sun Jun 08 2025 08:15:00 GMT+0900 (Japan Standard Time),reasoning,0,,,True,True,True,multi_hop_008,multi_hop_reasoning,2026-03-14T17:55:38.908023Z,
,multi_hop_019__python_datetime,2025-05-15 04:30:00-07:00,0.0,,,,0.00017077,True,python_datetime,1.0,,2025-05-15 04:30:00-07:00,195,2544,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2025-05-15 04:30:00-07:00,reasoning,0,,,True,True,True,multi_hop_019,multi_hop_reasoning,2026-03-14T17:55:39.500908Z,
,multi_hop_027__iso_8601,2027-02-15T22:30:00-08:00,0.0,,,,0.00017325,True,iso_8601,1.0,,2027-02-15T22:30:00-08:00,200,2325,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2027-02-15T22:30:00-08:00,reasoning,0,,,True,True,True,multi_hop_027,multi_hop_reasoning,2026-03-14T17:55:39.668468Z,
True,direct_gen_001__rfc_2822,"Thu, 17 Aug 2023 17:35:00 +1200",0.0,,,,0.00015097,True,rfc_2822,1.0,,"Thu, 17 Aug 2023 17:35:00 +1200",155,2124,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Thu, 17 Aug 2023 17:35:00 +1200",reasoning,0,,,True,True,True,direct_gen_001,direct_generation,2026-03-14T17:55:40.030735Z,
False,temporal_arith_015__javascript_date,Thu May 01 2030 15:50:00 GMT+1200 (New Zealand Standard Time),0.0,,,,0.00017573,True,javascript_date,0.9508196721311475,,Wed May 01 2030 15:50:00 GMT+1200 (New Zealand Standard Time),169,2444,google/gemini-3-flash-preview,small_reasoning,{},31,strict,google/gemini-3-flash-preview-20251217,Thu May 01 2030 15:50:00 GMT+1200 (New Zealand Standard Time),reasoning,0,,,True,False,True,temporal_arith_015,temporal_arithmetic,2026-03-14T17:55:40.353047Z,
,direct_gen_027__python_datetime,2021-01-21 14:30:00+01:00,0.0,,,,0.0001485,True,python_datetime,1.0,,2021-01-21 14:30:00+01:00,150,2401,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2021-01-21 14:30:00+01:00,reasoning,0,,,True,True,True,direct_gen_027,direct_generation,2026-03-14T17:55:40.647518Z,
True,edge_018__natural_language,"Saturday, March 14, 2026 at 12:00 PM UTC",0.0,,,,0.0001287,True,natural_language,1.0,,"Saturday, March 14, 2026 at 12:00 PM UTC",134,2268,google/gemini-3-flash-preview,small_reasoning,{},21,strict,google/gemini-3-flash-preview-20251217,"Saturday, March 14, 2026 at 12:00 PM UTC",reasoning,0,,,True,True,True,edge_018,edge_cases,2026-03-14T17:55:40.807045Z,
True,multi_hop_006__javascript_date,Sat Jun 01 2030 09:00:00 GMT+0000 (Coordinated Universal Time),0.0,,,,0.00018662,True,javascript_date,1.0,,Sat Jun 01 2030 09:00:00 GMT+0000 (Coordinated Universal Time),191,2239,google/gemini-3-flash-preview,small_reasoning,{},31,strict,google/gemini-3-flash-preview-20251217,Sat Jun 01 2030 09:00:00 GMT+0000 (Coordinated Universal Time),reasoning,0,,,True,True,True,multi_hop_006,multi_hop_reasoning,2026-03-14T17:55:41.147196Z,
,mc_024__rfc_2822,C,,,,,0.00014405,True,rfc_2822,1.0,C,"Mon, 15 Dec 2025 09:55:00 +0000",285,2441,google/gemini-3-flash-preview,small_reasoning,"{""A"": ""Tue, 15 Dec 2025 09:55:00 +0000"", ""B"": ""Mon, 15 12 2025 09:55:00 +0000"", ""C"": ""Mon, 15 Dec 2025 09:55:00 +0000"", ""D"": ""Tue, 16 Dec 2025 09:55:00 +0000""}",1,choice_letter,google/gemini-3-flash-preview-20251217,C,reasoning,0,C,"Mon, 15 Dec 2025 09:55:00 +0000",True,True,True,mc_024,multiple_choice_validation,2026-03-14T17:55:41.350148Z,
,format_conv_034__unix_epoch,1700448900,0.0,,,,9.801e-05,True,unix_epoch,1.0,,1700448900,138,2139,google/gemini-3-flash-preview,small_reasoning,{},10,strict,google/gemini-3-flash-preview-20251217,1700448900,reasoning,0,,,True,True,True,format_conv_034,format_conversion,2026-03-14T17:55:41.640952Z,
True,temporal_arith_005__rfc_2822,"Sat, 11 Dec 2021 12:40:00 +1100",0.0,,,,0.00015543,True,rfc_2822,1.0,,"Sat, 11 Dec 2021 12:40:00 +1100",164,2405,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Sat, 11 Dec 2021 12:40:00 +1100",reasoning,0,,,True,True,True,temporal_arith_005,temporal_arithmetic,2026-03-14T17:55:42.074822Z,
,multi_hop_016__unix_epoch,1908064500,182400.0,,,epoch_conversion_error,0.00010989,True,unix_epoch,0.5,,1907882100,162,2215,google/gemini-3-flash-preview,small_reasoning,{},10,strict,google/gemini-3-flash-preview-20251217,1908064500,reasoning,0,,,False,False,True,multi_hop_016,multi_hop_reasoning,2026-03-14T17:55:42.246626Z,
,mc_016__unix_epoch,A,,,,,0.00010593,True,unix_epoch,1.0,A,1698564300,208,2242,google/gemini-3-flash-preview,small_reasoning,"{""A"": ""1698564300"", ""B"": ""1698650700"", ""C"": ""1698567900"", ""D"": ""1698564300000""}",1,choice_letter,google/gemini-3-flash-preview-20251217,A,reasoning,0,A,1698564300,True,True,True,mc_016,multiple_choice_validation,2026-03-14T17:55:42.596197Z,
True,direct_gen_026__natural_language,"Tuesday, March 6, 2029 at 7:40 PM CET",0.0,,,,0.00012721,True,natural_language,1.0,,"Tuesday, March 6, 2029 at 7:40 PM CET",143,2291,google/gemini-3-flash-preview,small_reasoning,{},19,strict,google/gemini-3-flash-preview-20251217,"Tuesday, March 6, 2029 at 7:40 PM CET",reasoning,0,,,True,True,True,direct_gen_026,direct_generation,2026-03-14T17:55:42.940213Z,
True,extract_010__javascript_date,Wed Apr 06 2022 13:10:00 GMT+0000 (Coordinated Universal Time),0.0,,,,0.00021285,True,javascript_date,1.0,,Wed Apr 06 2022 13:10:00 GMT+0000 (Coordinated Universal Time),244,2463,google/gemini-3-flash-preview,small_reasoning,{},31,strict,google/gemini-3-flash-preview-20251217,Wed Apr 06 2022 13:10:00 GMT+0000 (Coordinated Universal Time),reasoning,0,,,True,True,True,extract_010,extraction_from_passage,2026-03-14T17:55:43.271605Z,
,format_conv_029__unix_epoch,1783507200,0.0,,,,9.851e-05,True,unix_epoch,1.0,,1783507200,139,2482,google/gemini-3-flash-preview,small_reasoning,{},10,strict,google/gemini-3-flash-preview-20251217,1783507200,reasoning,0,,,True,True,True,format_conv_029,format_conversion,2026-03-14T17:55:43.630711Z,
,direct_gen_035__unix_epoch,1605528600,0.0,,,,9.405e-05,True,unix_epoch,1.0,,1605528600,130,2437,google/gemini-3-flash-preview,small_reasoning,{},10,strict,google/gemini-3-flash-preview-20251217,1605528600,reasoning,0,,,True,True,True,direct_gen_035,direct_generation,2026-03-14T17:55:43.788092Z,
,format_conv_012__iso_8601,2030-07-14T19:20:00+09:00,0.0,,,,0.00015444,True,iso_8601,1.0,,2030-07-14T19:20:00+09:00,162,2651,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2030-07-14T19:20:00+09:00,reasoning,0,,,True,True,True,format_conv_012,format_conversion,2026-03-14T17:55:44.292674Z,
,direct_gen_001__python_datetime,2023-08-17 17:35:00+12:00,0.0,,,,0.00014899,True,python_datetime,1.0,,2023-08-17 17:35:00+12:00,151,2445,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,2023-08-17 17:35:00+12:00,reasoning,0,,,True,True,True,direct_gen_001,direct_generation,2026-03-14T17:55:06.457408Z,
False,multi_hop_004__rfc_2822,"Tue, 26 Nov 2030 08:15:00 +0900",172800.0,,,day_of_week_error,0.00016781,True,rfc_2822,0.9032258064516129,,"Thu, 28 Nov 2030 08:15:00 +0900",189,2626,google/gemini-3-flash-preview,small_reasoning,{},25,strict,google/gemini-3-flash-preview-20251217,"Tue, 26 Nov 2030 08:15:00 +0900",reasoning,0,,,False,False,True,multi_hop_004,multi_hop_reasoning,2026-03-14T17:55:45.666545Z,
,edge_005__unix_epoch,1767240000,0.0,,,,9.653e-05,True,unix_epoch,1.0,,1767240000,135,2476,google/gemini-3-flash-preview,small_reasoning,{},10,strict,google/gemini-3-flash-preview-20251217,1767240000,reasoning,0,,,True,True,True,edge_005,edge_cases,2026-03-14T17:55:45.865569Z,
,mc_003__natural_language,A,,,,,0.00013019,True,natural_language,1.0,A,"Monday, June 18, 2029 at 8:00 AM CDT",257,2318,google/gemini-3-flash-preview,small_reasoning,"{""A"": ""Monday, June 18, 2029 at 8:00 AM CDT"", ""B"": ""Monday, June 18, 2029 at 8:00 PM CDT"", ""C"": ""Tuesday, June 19, 2029 at 8:00 AM CDT"", ""D"": ""Tuesday, June 18, 2029 at 8:00 AM CDT""}",1,choice_letter,google/gemini-3-flash-preview-20251217,A,reasoning,0,A,"Monday, June 18, 2029 at 8:00 AM CDT",True,True,True,mc_003,multiple_choice_validation,2026-03-14T17:55:46.051570Z,
True,extract_001__javascript_date,Tue Jun 30 2026 19:00:00 GMT-0500 (Central Daylight Time),0.0,,,,0.00021038,True,javascript_date,1.0,,Tue Jun 30 2026 19:00:00 GMT-0500 (Central Daylight Time),245,2610,google/gemini-3-flash-preview,small_reasoning,{},30,strict,google/gemini-3-flash-preview-20251217,Tue Jun 30 2026 19:00:00 GMT-0500 (Central Daylight Time),reasoning,0,,,True,True,True,extract_001,extraction_from_passage,2026-03-14T17:55:46.675124Z,
,temporal_arith_014__unix_epoch,1709457600,36000.0,,,epoch_conversion_error,9.702e-05,True,unix_epoch,0.8,,1709493600,136,2358,google/gemini-3-flash-preview,small_reasoning,{},10,strict,google/gemini-3-flash-preview-20251217,1709457600,reasoning,0,,,False,False,True,temporal_arith_014,temporal_arithmetic,2026-03-14T17:55:46.782064Z,
