calendar_consistent,case_id,cleaned_output,delta_seconds,error,error_subtype,error_type,estimated_cost_usd,extraction_clean,format,format_compliance,gold_choice,gold_formatted,input_tokens,latency_ms,model,model_cell,options,output_tokens,parse_mode,provider_model,raw_output,reasoning_mode,reasoning_tokens,selected_choice,selected_option_content,semantic_correct,syntactic_valid,task_id,task_type,timestamp,warnings
True,direct_gen_019__rfc_2822,"Sun, 20 Aug 2023 09:20:00 +0100",0.0,,,,7.574e-05,True,rfc_2822,1.0,,"Sun, 20 Aug 2023 09:20:00 +0100",156,5227,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,"Sun, 20 Aug 2023 09:20:00 +0100",non_reasoning,0,,,True,True,direct_gen_019,direct_generation,2026-03-14T15:36:29.063676Z,
,direct_gen_005__rfc_3339,2023-04-05T08:25:00+01:00,0.0,,,,7.623e-05,True,rfc_3339,1.0,,2023-04-05T08:25:00+01:00,158,4960,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2023-04-05T08:25:00+01:00,non_reasoning,0,,,True,True,direct_gen_005,direct_generation,2026-03-14T15:36:29.907100Z,
,mc_003__rfc_2822,B,,,,,7.351e-05,True,rfc_2822,1.0,B,"Tue, 21 Dec 2027 06:25:00 -0500",291,4833,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""Tue, 21 12 2027 06:25:00 -0500"", ""B"": ""Tue, 21 Dec 2027 06:25:00 -0500"", ""C"": ""Wed, 21 Dec 2027 06:25:00 -0500"", ""D"": ""Wed, 22 Dec 2027 06:25:00 -0500""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,B,non_reasoning,0,B,"Tue, 21 Dec 2027 06:25:00 -0500",True,True,mc_003,multiple_choice_validation,2026-03-14T15:36:30.800134Z,
True,temporal_arith_017__rfc_2822,"Thu, 28 Mar 2024 01:20:00 -0400",0.0,,,,7.87e-05,True,rfc_2822,1.0,,"Thu, 28 Mar 2024 01:20:00 -0400",168,4868,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,"Thu, 28 Mar 2024 01:20:00 -0400",non_reasoning,0,,,True,True,temporal_arith_017,temporal_arithmetic,2026-03-14T15:36:31.886769Z,
,mc_006__javascript_date,D,,,,,8.044e-05,True,javascript_date,1.0,D,Wed Feb 26 2025 15:55:00 GMT+1100 (Australian Eastern Daylight Time),319,4785,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""Wed Feb 26 2025 15:55:00 GMT-1100 (Australian Eastern Daylight Time)"", ""B"": ""Thu Feb 26 2025 15:55:00 GMT+1100 (Australian Eastern Daylight Time)"", ""C"": ""Thu Feb 27 2025 15:55:00 GMT+1100 (Australian Eastern Daylight Time)"", ""D"": ""Wed Feb 26 2025 15:55:00 GMT+1100 (Australian Eastern Daylight Time)""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,D,non_reasoning,0,D,Wed Feb 26 2025 15:55:00 GMT+1100 (Australian Eastern Daylight Time),True,True,mc_006,multiple_choice_validation,2026-03-14T15:36:32.803005Z,
,mc_014__iso_8601,A,,,,,7.475e-05,True,iso_8601,1.0,A,2029-10-14T17:55:00-04:00,296,5106,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""2029-10-14T17:55:00-04:00"", ""B"": ""2029-10-14 17:55:00-04:00"", ""C"": ""2029-10-14T17:55:00+04:00"", ""D"": ""2029-10-15T17:55:00-04:00""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,A,non_reasoning,0,A,2029-10-14T17:55:00-04:00,True,True,mc_014,multiple_choice_validation,2026-03-14T15:36:34.170363Z,
True,extract_009__rfc_2822,"Mon, 02 Sep 2024 08:40:00 +0100",0.0,,,,9.752e-05,True,rfc_2822,1.0,,"Mon, 02 Sep 2024 08:40:00 +0100",244,5198,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,"Mon, 02 Sep 2024 08:40:00 +0100",non_reasoning,0,,,True,True,extract_009,extraction_from_passage,2026-03-14T15:36:35.106112Z,
,mc_007__rfc_2822,D,,,,,7.301e-05,True,rfc_2822,1.0,D,"Mon, 21 Sep 2026 15:50:00 +0100",289,5185,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""Tue, 21 Sep 2026 15:50:00 +0100"", ""B"": ""Mon, 21 09 2026 15:50:00 +0100"", ""C"": ""Tue, 22 Sep 2026 15:50:00 +0100"", ""D"": ""Mon, 21 Sep 2026 15:50:00 +0100""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,D,non_reasoning,0,D,"Mon, 21 Sep 2026 15:50:00 +0100",True,True,mc_007,multiple_choice_validation,2026-03-14T15:36:35.986903Z,
,format_conv_014__iso_8601,2025-03-25T18:25:00+09:00,0.0,,,,7.895e-05,True,iso_8601,1.0,,2025-03-25T18:25:00+09:00,169,5015,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2025-03-25T18:25:00+09:00,non_reasoning,0,,,True,True,format_conv_014,format_conversion,2026-03-14T15:36:36.902631Z,
True,extract_014__javascript_date,Fri Jan 16 2026 12:30:00 GMT-0500 (Eastern Standard Time),0.0,,,,0.00010642,True,javascript_date,1.0,,Fri Jan 16 2026 12:30:00 GMT-0500 (Eastern Standard Time),250,5126,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},30,strict,google/gemini-3.1-flash-lite-preview-20260303,Fri Jan 16 2026 12:30:00 GMT-0500 (Eastern Standard Time),non_reasoning,0,,,True,True,extract_014,extraction_from_passage,2026-03-14T15:36:37.930623Z,
,extract_004__iso_8601,2023-03-01T20:45:00+05:30,0.0,,,,9.826e-05,True,iso_8601,1.0,,2023-03-01T20:45:00+05:30,247,4892,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2023-03-01T20:45:00+05:30,non_reasoning,0,,,True,True,extract_004,extraction_from_passage,2026-03-14T15:36:39.063240Z,
True,extract_014__natural_language,"Friday, January 16, 2026 at 12:30 PM EST",0.0,,,,8.959e-05,True,natural_language,1.0,,"Friday, January 16, 2026 at 12:30 PM EST",236,4752,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},21,strict,google/gemini-3.1-flash-lite-preview-20260303,"Friday, January 16, 2026 at 12:30 PM EST",non_reasoning,0,,,True,True,extract_014,extraction_from_passage,2026-03-14T15:36:39.859100Z,
True,multi_hop_013__natural_language,"Friday, July 03, 2026 at 10:00 AM BST",0.0,,,,7.425e-05,True,natural_language,0.9722222222222222,,"Friday, July 3, 2026 at 10:00 AM BST",174,4969,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},21,strict,google/gemini-3.1-flash-lite-preview-20260303,"Friday, July 03, 2026 at 10:00 AM BST",non_reasoning,0,,,True,True,multi_hop_013,multi_hop_reasoning,2026-03-14T15:36:40.956994Z,
,edge_003__iso_8601,2026-02-01T12:00:00+00:00,0.0,,,,7.648e-05,True,iso_8601,1.0,,2026-02-01T12:00:00+00:00,159,5006,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2026-02-01T12:00:00+00:00,non_reasoning,0,,,True,True,edge_003,edge_cases,2026-03-14T15:36:41.913339Z,
,extract_003__iso_8601,2022-02-25T17:10:00+09:00,0.0,,,,9.752e-05,True,iso_8601,1.0,,2022-02-25T17:10:00+09:00,244,4961,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2022-02-25T17:10:00+09:00,non_reasoning,0,,,True,True,extract_003,extraction_from_passage,2026-03-14T15:36:42.895646Z,
,multi_hop_012__iso_8601,2027-06-07T08:15:00+09:00,0.0,,,,8.489e-05,True,iso_8601,1.0,,2027-06-07T08:15:00+09:00,193,4754,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2027-06-07T08:15:00+09:00,non_reasoning,0,,,True,True,multi_hop_012,multi_hop_reasoning,2026-03-14T15:36:43.818442Z,
True,format_conv_016__javascript_date,Tue Jun 22 2021 07:00:00 GMT-0400 (Eastern Daylight Time),0.0,,,,8.687e-05,True,javascript_date,1.0,,Tue Jun 22 2021 07:00:00 GMT-0400 (Eastern Daylight Time),171,5029,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},30,strict,google/gemini-3.1-flash-lite-preview-20260303,Tue Jun 22 2021 07:00:00 GMT-0400 (Eastern Daylight Time),non_reasoning,0,,,True,True,format_conv_016,format_conversion,2026-03-14T15:36:44.889653Z,
,extract_018__rfc_3339,2024-01-19T10:40:00+00:00,0.0,,,,9.851e-05,True,rfc_3339,1.0,,2024-01-19T10:40:00+00:00,248,4846,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2024-01-19T10:40:00+00:00,non_reasoning,0,,,True,True,extract_018,extraction_from_passage,2026-03-14T15:36:45.803973Z,
,mc_020__javascript_date,B,,,,,7.97e-05,True,javascript_date,1.0,B,Thu Jul 03 2025 14:55:00 GMT+0530 (India Standard Time),316,4870,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""Fri Jul 03 2025 14:55:00 GMT+0530 (India Standard Time)"", ""B"": ""Thu Jul 03 2025 14:55:00 GMT+0530 (India Standard Time)"", ""C"": ""Fri Jul 04 2025 14:55:00 GMT+0530 (India Standard Time)"", ""D"": ""Thu Jul 03 2025 14:55:00 GMT-0530 (India Standard Time)""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,B,non_reasoning,0,B,Thu Jul 03 2025 14:55:00 GMT+0530 (India Standard Time),True,True,mc_020,multiple_choice_validation,2026-03-14T15:36:46.784061Z,
True,temporal_arith_006__natural_language,"Friday, January 3, 2025 at 12:50 PM EST",0.0,,,,6.881e-05,True,natural_language,1.0,,"Friday, January 3, 2025 at 12:50 PM EST",158,5068,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},20,strict,google/gemini-3.1-flash-lite-preview-20260303,"Friday, January 3, 2025 at 12:50 PM EST",non_reasoning,0,,,True,True,temporal_arith_006,temporal_arithmetic,2026-03-14T15:36:47.965101Z,
,extract_002__iso_8601,2030-02-27T11:15:00+00:00,0.0,,,,9.875e-05,True,iso_8601,1.0,,2030-02-27T11:15:00+00:00,249,5070,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2030-02-27T11:15:00+00:00,non_reasoning,0,,,True,True,extract_002,extraction_from_passage,2026-03-14T15:36:48.889222Z,
True,temporal_arith_016__rfc_2822,"Tue, 01 Jul 2025 13:20:00 +0900",0.0,,,,7.821e-05,True,rfc_2822,1.0,,"Tue, 01 Jul 2025 13:20:00 +0900",166,4966,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,"Tue, 01 Jul 2025 13:20:00 +0900",non_reasoning,0,,,True,True,temporal_arith_016,temporal_arithmetic,2026-03-14T15:36:49.857000Z,
True,direct_gen_002__javascript_date,Sat Jun 24 2028 13:55:00 GMT+1000 (Australian Eastern Standard Time),0.0,,,,8.564e-05,True,javascript_date,1.0,,Sat Jun 24 2028 13:55:00 GMT+1000 (Australian Eastern Standard Time),160,5213,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},31,strict,google/gemini-3.1-flash-lite-preview-20260303,Sat Jun 24 2028 13:55:00 GMT+1000 (Australian Eastern Standard Time),non_reasoning,0,,,True,True,direct_gen_002,direct_generation,2026-03-14T15:36:51.017704Z,
,temporal_arith_019__iso_8601,2026-10-30T16:35:00-07:00,0.0,,,,7.92e-05,True,iso_8601,1.0,,2026-10-30T16:35:00-07:00,170,5185,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2026-10-30T16:35:00-07:00,non_reasoning,0,,,True,True,temporal_arith_019,temporal_arithmetic,2026-03-14T15:36:53.081867Z,
,mc_008__rfc_3339,C,,,,,7.4e-05,True,rfc_3339,1.0,C,2021-05-01T19:55:00+10:00,293,4841,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""2021-05-01 19:55:00+10:00"", ""B"": ""2021-05-01T19:55:00-10:00"", ""C"": ""2021-05-01T19:55:00+10:00"", ""D"": ""2021-05-02T19:55:00+10:00""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,C,non_reasoning,0,C,2021-05-01T19:55:00+10:00,True,True,mc_008,multiple_choice_validation,2026-03-14T15:36:53.919011Z,
,temporal_arith_005__rfc_3339,2021-12-11T12:40:00+00:00,0.0,,,,7.895e-05,True,rfc_3339,1.0,,2021-12-11T12:40:00+00:00,169,5006,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2021-12-11T12:40:00+00:00,non_reasoning,0,,,True,True,temporal_arith_005,temporal_arithmetic,2026-03-14T15:36:55.007991Z,
,multi_hop_018__python_datetime,2027-10-08 09:00:00+00:00,0.0,,,,8.341e-05,True,python_datetime,1.0,,2027-10-08 09:00:00+00:00,187,5081,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2027-10-08 09:00:00+00:00,non_reasoning,0,,,True,True,multi_hop_018,multi_hop_reasoning,2026-03-14T15:36:56.050744Z,
,extract_003__rfc_3339,2022-02-25T17:10:00+09:00,0.0,,,,9.776e-05,True,rfc_3339,1.0,,2022-02-25T17:10:00+09:00,245,4959,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2022-02-25T17:10:00+09:00,non_reasoning,0,,,True,True,extract_003,extraction_from_passage,2026-03-14T15:36:57.089549Z,
True,direct_gen_013__natural_language,"Tuesday, April 2, 2024 at 12:30 PM PDT",0.0,,,,6.658e-05,True,natural_language,1.0,,"Tuesday, April 2, 2024 at 12:30 PM PDT",149,4893,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},20,strict,google/gemini-3.1-flash-lite-preview-20260303,"Tuesday, April 2, 2024 at 12:30 PM PDT",non_reasoning,0,,,True,True,direct_gen_013,direct_generation,2026-03-14T15:36:57.976485Z,
True,multi_hop_007__natural_language,"Tuesday, August 24, 2027 at 4:30 AM PDT",0.0,,,,7.697e-05,True,natural_language,1.0,,"Tuesday, August 24, 2027 at 4:30 AM PDT",191,5037,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},20,strict,google/gemini-3.1-flash-lite-preview-20260303,"Tuesday, August 24, 2027 at 4:30 AM PDT",non_reasoning,0,,,True,True,multi_hop_007,multi_hop_reasoning,2026-03-14T15:36:58.957919Z,
True,extract_002__javascript_date,Wed Feb 27 2030 11:15:00 GMT+0000 (Greenwich Mean Time),0.0,,,,0.00010816,True,javascript_date,1.0,,Wed Feb 27 2030 11:15:00 GMT+0000 (Greenwich Mean Time),251,5166,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},31,strict,google/gemini-3.1-flash-lite-preview-20260303,Wed Feb 27 2030 11:15:00 GMT+0000 (Greenwich Mean Time),non_reasoning,0,,,True,True,extract_002,extraction_from_passage,2026-03-14T15:37:00.175923Z,
,mc_007__javascript_date,D,,,,,7.945e-05,True,javascript_date,1.0,D,Mon Sep 21 2026 15:50:00 GMT+0100 (British Summer Time),315,5002,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""Tue Sep 21 2026 15:50:00 GMT+0100 (British Summer Time)"", ""B"": ""Tue Sep 22 2026 15:50:00 GMT+0100 (British Summer Time)"", ""C"": ""Mon Sep 21 2026 15:50:00 GMT-0100 (British Summer Time)"", ""D"": ""Mon Sep 21 2026 15:50:00 GMT+0100 (British Summer Time)""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,D,non_reasoning,0,D,Mon Sep 21 2026 15:50:00 GMT+0100 (British Summer Time),True,True,mc_007,multiple_choice_validation,2026-03-14T15:37:01.054040Z,
True,direct_gen_016__rfc_2822,"Sun, 16 Mar 2025 09:45:00 +0000",0.0,,,,7.574e-05,True,rfc_2822,1.0,,"Sun, 16 Mar 2025 09:45:00 +0000",156,4926,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,"Sun, 16 Mar 2025 09:45:00 +0000",non_reasoning,0,,,True,True,direct_gen_016,direct_generation,2026-03-14T15:37:02.017202Z,
True,direct_gen_008__rfc_2822,"Wed, 15 Jul 2026 09:50:00 +0900",0.0,,,,7.574e-05,True,rfc_2822,1.0,,"Wed, 15 Jul 2026 09:50:00 +0900",156,5069,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,"Wed, 15 Jul 2026 09:50:00 +0900",non_reasoning,0,,,True,True,direct_gen_008,direct_generation,2026-03-14T15:37:03.046575Z,
False,multi_hop_001__rfc_2822,"Mon, 09 Oct 2028 10:00:00 +0000",86400.0,,,day_of_week_error,8.217e-05,True,rfc_2822,0.9032258064516129,,"Sun, 08 Oct 2028 10:00:00 +0000",182,5101,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,"Mon, 09 Oct 2028 10:00:00 +0000",non_reasoning,0,,,False,True,multi_hop_001,multi_hop_reasoning,2026-03-14T15:37:04.059874Z,
,temporal_arith_015__iso_8601,2030-10-23T05:50:00-04:00,0.0,,,,7.92e-05,True,iso_8601,1.0,,2030-10-23T05:50:00-04:00,170,4789,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2030-10-23T05:50:00-04:00,non_reasoning,0,,,True,True,temporal_arith_015,temporal_arithmetic,2026-03-14T15:37:04.966519Z,
False,multi_hop_002__rfc_2822,"Wed, 13 Nov 2030 09:00:00 +0000",2592000.0,,,day_of_week_error,8.44e-05,True,rfc_2822,0.8064516129032258,,"Fri, 13 Dec 2030 09:00:00 +0000",191,5024,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,"Wed, 13 Nov 2030 09:00:00 +0000",non_reasoning,0,,,False,True,multi_hop_002,multi_hop_reasoning,2026-03-14T15:37:06.079810Z,
,temporal_arith_006__python_datetime,2025-01-03 12:50:00-05:00,0.0,,,,7.771e-05,True,python_datetime,1.0,,2025-01-03 12:50:00-05:00,164,5200,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2025-01-03 12:50:00-05:00,non_reasoning,0,,,True,True,temporal_arith_006,temporal_arithmetic,2026-03-14T15:37:07.218573Z,
,edge_018__iso_8601,2026-03-14T12:00:00+00:00,0.0,,,,7.376e-05,True,iso_8601,1.0,,2026-03-14T12:00:00+00:00,148,4961,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2026-03-14T12:00:00+00:00,non_reasoning,0,,,True,True,edge_018,edge_cases,2026-03-14T15:37:08.008521Z,
,extract_013__rfc_3339,2029-03-14T08:50:00+05:30,0.0,,,,9.925e-05,True,rfc_3339,1.0,,2029-03-14T08:50:00+05:30,251,5008,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2029-03-14T08:50:00+05:30,non_reasoning,0,,,True,True,extract_013,extraction_from_passage,2026-03-14T15:37:09.068920Z,
,temporal_arith_003__python_datetime,2025-03-30 04:30:00+01:00,3600.0,,,arithmetic_error,7.722e-05,True,python_datetime,0.96,,2025-03-30 03:30:00+01:00,162,5208,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2025-03-30 04:30:00+01:00,non_reasoning,0,,,False,True,temporal_arith_003,temporal_arithmetic,2026-03-14T15:37:10.176216Z,
,extract_012__python_datetime,2024-10-03 18:45:00+10:00,0.0,,,,9.578e-05,True,python_datetime,1.0,,2024-10-03 18:45:00+10:00,237,5025,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2024-10-03 18:45:00+10:00,non_reasoning,0,,,True,True,extract_012,extraction_from_passage,2026-03-14T15:37:11.106415Z,
False,multi_hop_005__natural_language,"Monday, May 01, 2028 at 10:00 AM JST",86400.0,,,day_of_week_error,7.574e-05,True,natural_language,0.7631578947368421,,"Sunday, April 30, 2028 at 10:00 AM JST",174,4883,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},22,strict,google/gemini-3.1-flash-lite-preview-20260303,"Monday, May 01, 2028 at 10:00 AM JST",non_reasoning,0,,,False,True,multi_hop_005,multi_hop_reasoning,2026-03-14T15:37:12.103168Z,
False,multi_hop_014__rfc_2822,"Tue, 16 Jun 2028 09:00:00 +0000",0.0,,,,8.415e-05,True,rfc_2822,0.9032258064516129,,"Fri, 16 Jun 2028 09:00:00 +0000",190,4926,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,"Tue, 16 Jun 2028 09:00:00 +0000",non_reasoning,0,,,True,True,multi_hop_014,multi_hop_reasoning,2026-03-14T15:37:12.935793Z,
,multi_hop_017__iso_8601,2028-08-13T10:00:00+00:00,0.0,,,,8.266e-05,True,iso_8601,1.0,,2028-08-13T10:00:00+00:00,184,4893,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2028-08-13T10:00:00+00:00,non_reasoning,0,,,True,True,multi_hop_017,multi_hop_reasoning,2026-03-14T15:37:13.963067Z,
,direct_gen_020__python_datetime,2023-10-16 13:30:00-04:00,0.0,,,,7.524e-05,True,python_datetime,1.0,,2023-10-16 13:30:00-04:00,154,4771,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2023-10-16 13:30:00-04:00,non_reasoning,0,,,True,True,direct_gen_020,direct_generation,2026-03-14T15:37:14.948935Z,
,edge_008__python_datetime,2025-11-02 02:30:00-04:00,7200.0,,,arithmetic_error,7.648e-05,True,python_datetime,0.92,,2025-11-02 03:30:00-05:00,159,4865,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},25,strict,google/gemini-3.1-flash-lite-preview-20260303,2025-11-02 02:30:00-04:00,non_reasoning,0,,,False,True,edge_008,edge_cases,2026-03-14T15:37:15.972194Z,
,mc_012__python_datetime,A,,,,,7.351e-05,True,python_datetime,1.0,A,2020-09-24 18:55:00+09:00,291,4876,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""2020-09-24 18:55:00+09:00"", ""B"": ""2020-09-25 18:55:00+09:00"", ""C"": ""2020-09-24T18:55:00+09:00"", ""D"": ""2020-09-24 18:55:00-09:00""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,A,non_reasoning,0,A,2020-09-24 18:55:00+09:00,True,True,mc_012,multiple_choice_validation,2026-03-14T15:37:16.980340Z,
True,direct_gen_003__natural_language,"Thursday, March 12, 2020 at 5:10 PM UTC",0.0,,,,6.534e-05,True,natural_language,1.0,,"Thursday, March 12, 2020 at 5:10 PM UTC",144,5085,google/gemini-3.1-flash-lite-preview,small_non_reasoning,{},20,strict,google/gemini-3.1-flash-lite-preview-20260303,"Thursday, March 12, 2020 at 5:10 PM UTC",non_reasoning,0,,,True,True,direct_gen_003,direct_generation,2026-03-14T15:37:18.021764Z,
,mc_001__rfc_2822,A,,,,,7.351e-05,True,rfc_2822,1.0,A,"Sat, 13 Nov 2021 17:20:00 -0500",291,4991,google/gemini-3.1-flash-lite-preview,small_non_reasoning,"{""A"": ""Sat, 13 Nov 2021 17:20:00 -0500"", ""B"": ""Sun, 14 Nov 2021 17:20:00 -0500"", ""C"": ""Sat, 13 11 2021 17:20:00 -0500"", ""D"": ""Sun, 13 Nov 2021 17:20:00 -0500""}",1,choice_letter,google/gemini-3.1-flash-lite-preview-20260303,A,non_reasoning,0,A,"Sat, 13 Nov 2021 17:20:00 -0500",True,True,mc_001,multiple_choice_validation,2026-03-14T15:37:18.955540Z,
